state	county_name	lat	lon	county_fips
SD	Kingsbury County	44.362969	-97.499313	46077
SD	Lake County	44.02845	-97.123223	46079
SD	Lawrence County	44.348514	-103.806362	46081
SD	Lincoln County	43.27942	-96.722286	46083
SD	Lyman County	43.894812	-99.841925	46085
SD	McCook County	43.680416	-97.358048	46087
SD	McPherson County	45.784249	-99.211421	46089
SD	Marshall County	45.737044	-97.58087	46091
SD	Meade County	44.605282	-102.714169	46093
SD	Mellette County	43.581334	-100.75521	46095
SD	Miner County	44.021541	-97.608122	46097
SD	Minnehaha County	43.667472	-96.795726	46099
SD	Moody County	44.012429	-96.676054	46101
SD	Oglala Lakota County	43.333393	-102.561486	46102
SD	Pennington County	44.002349	-102.823801	46103
SD	Perkins County	45.483387	-102.467995	46105
SD	Potter County	45.052713	-99.962003	46107
SD	Roberts County	45.623397	-96.947551	46109
SD	Sanborn County	44.018942	-98.091709	46111
SD	Spink County	44.923772	-98.339615	46115
SD	Stanley County	44.413984	-100.747822	46117
SD	Sully County	44.722325	-100.131399	46119
SD	Todd County	43.208794	-100.707664	46121
SD	Tripp County	43.349729	-99.876219	46123
SD	Turner County	43.30867	-97.150185	46125
SD	Union County	42.831106	-96.650829	46127
SD	Walworth County	45.427605	-100.027856	46129
SD	Yankton County	43.006603	-97.388361	46135
SD	Ziebach County	44.989764	-101.660827	46137
TN	Anderson County	36.116731	-84.195418	47001
TN	Bedford County	35.51366	-86.458294	47003
TN	Benton County	36.070948	-88.071232	47005
TN	Bledsoe County	35.593561	-85.20591	47007
TN	Blount County	35.688185	-83.922973	47009
TN	Bradley County	35.153914	-84.859414	47011
TN	Campbell County	36.401592	-84.159249	47013
TN	Cannon County	35.808394	-86.062404	47015
TN	Carroll County	35.965748	-88.452379	47017
TN	Carter County	36.284744	-82.126593	47019
TN	Cheatham County	36.255169	-87.100808	47021
TN	Chester County	35.420253	-88.611353	47023
TN	Claiborne County	36.501572	-83.660698	47025
TN	Clay County	36.545749	-85.545717	47027
TN	Cocke County	35.916198	-83.119224	47029
TN	Coffee County	35.488765	-86.078202	47031
TN	Crockett County	35.818795	-89.132494	47033
TN	Cumberland County	35.952398	-84.994761	47035
TN	Davidson County	36.169129	-86.78479	47037
TN	Decatur County	35.603136	-88.110292	47039
TN	DeKalb County	35.982219	-85.833596	47041
TN	Dickson County	36.145533	-87.364155	47043
TN	Dyer County	36.054196	-89.398306	47045
TN	Fayette County	35.196993	-89.413803	47047
TN	Fentress County	36.369892	-84.937764	47049
TN	Franklin County	35.155926	-86.099203	47051
TN	Gibson County	35.991632	-88.933812	47053
TN	Giles County	35.202723	-87.035319	47055
TN	Grainger County	36.277509	-83.509546	47057
TN	Greene County	36.179487	-82.847523	47059
TN	Grundy County	35.393352	-85.710374	47061
TN	Hamblen County	36.218397	-83.266071	47063
TN	Hamilton County	35.163472	-85.201843	47065
TN	Hancock County	36.521353	-83.227493	47067
TN	Hardeman County	35.218785	-88.988697	47069
TN	Hardin County	35.201893	-88.185696	47071
TN	Hawkins County	36.452089	-82.931485	47073
TN	Haywood County	35.586678	-89.282691	47075
TN	Henderson County	35.653994	-88.387674	47077
TN	Henry County	36.325295	-88.300288	47079
TN	Hickman County	35.802327	-87.467116	47081
TN	Houston County	36.285782	-87.705598	47083
TN	Humphreys County	36.040822	-87.790453	47085
TN	Jackson County	36.35425	-85.674128	47087
TN	Jefferson County	36.048452	-83.441216	47089
TN	Johnson County	36.453203	-81.861247	47091
TN	Knox County	35.992726	-83.937721	47093
TN	Lake County	36.333905	-89.485536	47095
TN	Lauderdale County	35.762951	-89.627732	47097
TN	Lawrence County	35.220476	-87.396546	47099
TN	Lewis County	35.523244	-87.496983	47101
TN	Lincoln County	35.142784	-86.593403	47103
TN	Loudon County	35.735085	-84.314085	47105
TN	McMinn County	35.424472	-84.619949	47107
TN	McNairy County	35.175375	-88.56374	47109
TN	Macon County	36.537757	-86.00096	47111
TN	Madison County	35.606056	-88.833424	47113
TN	Marion County	35.127565	-85.607429	47115
TN	Marshall County	35.468329	-86.765868	47117
TN	Maury County	35.615696	-87.077763	47119
TN	Meigs County	35.512203	-84.816102	47121
TN	Monroe County	35.447818	-84.249705	47123
TN	Montgomery County	36.500354	-87.380887	47125
TN	Moore County	35.288888	-86.358684	47127
TN	Morgan County	36.138697	-84.639262	47129
TN	Obion County	36.361892	-89.148078	47131
TN	Overton County	36.34485	-85.283076	47133
TN	Perry County	35.663752	-87.869326	47135
TN	Pickett County	36.559364	-85.075741	47137
TN	Polk County	35.109437	-84.541112	47139
TN	Putnam County	36.14094	-85.49618	47141
TN	Rhea County	35.60059	-84.949548	47143
TN	Roane County	35.84725	-84.523929	47145
TN	Robertson County	36.524385	-86.872594	47147
TN	Rutherford County	35.843369	-86.417213	47149
TN	Scott County	36.430592	-84.504091	47151
TN	Sequatchie County	35.372336	-85.410082	47153
TN	Sevier County	35.787822	-83.5249	47155
TN	Shelby County	35.184553	-89.894612	47157
TN	Smith County	36.256645	-85.941915	47159
TN	Stewart County	36.458464	-87.811889	47161
TN	Sullivan County	36.509681	-82.301336	47163
TN	Sumner County	36.472423	-86.458405	47165
TN	Tipton County	35.498763	-89.747145	47167
TN	Trousdale County	36.39303	-86.156691	47169
TN	Unicoi County	36.100129	-82.418218	47171
TN	Union County	36.28414	-83.836088	47173
TN	Van Buren County	35.699234	-85.458409	47175
TN	Warren County	35.67825	-85.777343	47177
TN	Washington County	36.295665	-82.495037	47179
TN	Wayne County	35.242847	-87.819843	47181
TN	Weakley County	36.303596	-88.721194	47183
TN	White County	35.927049	-85.455785	47185
TN	Williamson County	35.894845	-86.897888	47187
TN	Wilson County	36.149431	-86.291181	47189
TX	Anderson County	31.841261	-95.661727	48001
TX	Andrews County	32.312258	-102.640206	48003
TX	Angelina County	31.251896	-94.611134	48005
TX	Aransas County	28.122621	-96.967501	48007
TX	Archer County	33.616305	-98.687267	48009
TX	Armstrong County	34.964179	-101.356636	48011
TX	Atascosa County	28.891478	-98.535381	48013
TX	Austin County	29.891901	-96.27017	48015
TX	Bailey County	34.067521	-102.830345	48017
TX	Bandera County	29.756389	-99.248285	48019
TX	Bastrop County	30.100772	-97.310639	48021
TX	Baylor County	33.618802	-99.208189	48023
TX	Bee County	28.416077	-97.742586	48025
TX	Bell County	31.042734	-97.48126	48027
TX	Bexar County	29.448671	-98.520147	48029
TX	Blanco County	30.266203	-98.399332	48031
TX	Borden County	32.73859	-101.439199	48033
TX	Bosque County	31.900819	-97.637641	48035
TX	Bowie County	33.446065	-94.422393	48037
TX	Brazoria County	29.167817	-95.434647	48039
TX	Brazos County	30.656713	-96.302394	48041
TX	Brewster County	29.808997	-103.252458	48043
TX	Briscoe County	34.525172	-101.205893	48045
TX	Brooks County	27.034994	-98.215276	48047
TX	Brown County	31.764137	-98.998456	48049
TX	Burleson County	30.493487	-96.622091	48051
TX	Burnet County	30.78963	-98.201187	48053
TX	Caldwell County	29.832399	-97.628141	48055
TX	Calhoun County	28.441719	-96.579574	48057
TX	Callahan County	32.29315	-99.372249	48059
TX	Cameron County	26.102923	-97.478958	48061
TX	Camp County	32.974581	-94.979085	48063
TX	Carson County	35.405496	-101.355356	48065
TX	Cass County	33.083698	-94.357579	48067
TX	Castro County	34.533621	-102.258786	48069
TX	Chambers County	29.696374	-94.669445	48071
TX	Cherokee County	31.843881	-95.156343	48073
TX	Childress County	34.524624	-100.208166	48075
TX	Clay County	33.785904	-98.212917	48077
TX	Cochran County	33.60844	-102.830449	48079
TX	Coke County	31.87711	-100.635231	48081
TX	Coleman County	31.914205	-99.346622	48083
TX	Collin County	33.194494	-96.579428	48085
TX	Collingsworth County	34.963358	-100.272135	48087
TX	Colorado County	29.596296	-96.508935	48089
TX	Comal County	29.812377	-98.258129	48091
TX	Comanche County	31.951645	-98.549617	48093
TX	Concho County	31.318883	-99.863649	48095
TX	Cooke County	33.639196	-97.210343	48097
TX	Coryell County	31.391177	-97.798022	48099
TX	Cottle County	34.091906	-100.276442	48101
TX	Crane County	31.422796	-102.487774	48103
TX	Crockett County	30.717532	-101.404211	48105
TX	Crosby County	33.609144	-101.29871	48107
TX	Culberson County	31.445908	-104.526945	48109
TX	Dallam County	36.28637	-102.59402	48111
TX	Dallas County	32.766987	-96.778424	48113
TX	Dawson County	32.742528	-101.948771	48115
TX	Deaf Smith County	34.940766	-102.607564	48117
TX	Delta County	33.385933	-95.67335	48119
TX	Denton County	33.205132	-97.12114	48121
TX	DeWitt County	29.082346	-97.361654	48123
TX	Dickens County	33.615363	-100.787617	48125
TX	Dimmit County	28.423587	-99.765871	48127
TX	Donley County	34.955036	-100.815846	48129
TX	Duval County	27.681123	-98.497393	48131
TX	Eastland County	32.324645	-98.83656	48133
TX	Ector County	31.865301	-102.542507	48135
TX	Edwards County	29.985933	-100.3074	48137
TX	Ellis County	32.346878	-96.79694	48139
TX	El Paso County	31.766456	-106.24152	48141
TX	Erath County	32.236669	-98.220545	48143
TX	Falls County	31.25193	-96.934127	48145
TX	Fannin County	33.591161	-96.104988	48147
TX	Fayette County	29.877886	-96.921231	48149
TX	Fisher County	32.740473	-100.40312	48151
TX	Floyd County	34.07373	-101.303274	48153
TX	Foard County	33.963306	-99.816828	48155
TX	Fort Bend County	29.526602	-95.771015	48157
TX	Franklin County	33.175846	-95.219066	48159
TX	Freestone County	31.701749	-96.144957	48161
TX	Frio County	28.869383	-99.109005	48163
TX	Gaines County	32.743942	-102.631561	48165
TX	Galveston County	29.233927	-94.888197	48167
TX	Garza County	33.183792	-101.301134	48169
TX	Gillespie County	30.325093	-98.94185	48171
TX	Glasscock County	31.868006	-101.521494	48173
TX	Goliad County	28.6607	-97.430415	48175
TX	Gonzales County	29.461912	-97.49192	48177
TX	Gray County	35.402542	-100.812374	48179
TX	Grayson County	33.624548	-96.675777	48181
TX	Gregg County	32.486401	-94.816277	48183
TX	Grimes County	30.543231	-95.988082	48185
TX	Guadalupe County	29.582671	-97.948995	48187
TX	Hale County	34.068436	-101.822888	48189
TX	Hall County	34.453189	-100.576343	48191
TX	Hamilton County	31.707342	-98.111756	48193
TX	Hansford County	36.272847	-101.35693	48195
TX	Hardeman County	34.289904	-99.745697	48197
TX	Hardin County	30.329648	-94.393178	48199
TX	Harris County	29.857273	-95.393037	48201
TX	Harrison County	32.547991	-94.374434	48203
TX	Hartley County	35.840244	-102.610047	48205
TX	Haskell County	33.175964	-99.730774	48207
TX	Hays County	30.061225	-98.029267	48209
TX	Hemphill County	35.815956	-100.27921	48211
TX	Henderson County	32.211633	-95.853418	48213
TX	Hidalgo County	26.396384	-98.18099	48215
TX	Hill County	31.982641	-97.130632	48217
TX	Hockley County	33.605932	-102.343398	48219
TX	Hood County	32.430149	-97.831677	48221
TX	Hopkins County	33.148967	-95.565434	48223
TX	Houston County	31.323036	-95.4216	48225
TX	Howard County	32.30343	-101.438721	48227
TX	Hudspeth County	31.450868	-105.377549	48229
TX	Hunt County	33.123308	-96.08423	48231
TX	Hutchinson County	35.837047	-101.362746	48233
TX	Irion County	31.303424	-100.981304	48235
TX	Jack County	33.23216	-98.171177	48237
TX	Jackson County	28.959802	-96.58908	48239
TX	Jasper County	30.752932	-94.022294	48241
TX	Jeff Davis County	30.625357	-104.191873	48243
TX	Jefferson County	29.854	-94.149331	48245
TX	Jim Hogg County	27.053231	-98.747572	48247
TX	Jim Wells County	27.733516	-98.090814	48249
TX	Johnson County	32.379654	-97.364906	48251
TX	Jones County	32.743709	-99.87443	48253
TX	Karnes County	28.908996	-97.852205	48255
TX	Kaufman County	32.598944	-96.288377	48257
TX	Kendall County	29.943525	-98.709269	48259
TX	Kenedy County	26.890213	-97.591143	48261
TX	Kent County	33.18478	-100.76972	48263
TX	Kerr County	30.059953	-99.353339	48265
TX	Kimble County	30.479472	-99.746396	48267
TX	King County	33.614268	-100.245345	48269
TX	Kinney County	29.347086	-100.4177	48271
TX	Kleberg County	27.438735	-97.66062	48273
TX	Knox County	33.61189	-99.730356	48275
TX	Lamar County	33.667263	-95.570348	48277
TX	Lamb County	34.068861	-102.348018	48279
TX	Lampasas County	31.196731	-98.240889	48281
TX	La Salle County	28.351098	-99.096774	48283
TX	Lavaca County	29.382578	-96.923633	48285
TX	Lee County	30.321498	-96.976823	48287
TX	Leon County	31.300493	-95.995622	48289
TX	Liberty County	30.158508	-94.844061	48291
TX	Limestone County	31.547543	-96.593623	48293
TX	Lipscomb County	36.2802	-100.272683	48295
TX	Live Oak County	28.351535	-98.126961	48297
TX	Llano County	30.707584	-98.68469	48299
TX	Loving County	31.844936	-103.561229	48301
TX	Lubbock County	33.611469	-101.819944	48303
TX	Lynn County	33.178412	-101.818493	48305
TX	McCulloch County	31.205477	-99.359856	48307
TX	McLennan County	31.549596	-97.201511	48309
TX	McMullen County	28.384922	-98.578853	48311
TX	Madison County	30.966878	-95.930372	48313
TX	Marion County	32.798182	-94.356853	48315
TX	Martin County	32.30983	-101.961836	48317
TX	Mason County	30.703916	-99.237302	48319
TX	Matagorda County	28.77476	-96.001532	48321
TX	Maverick County	28.729787	-100.316678	48323
TX	Medina County	29.353661	-99.111085	48325
TX	Menard County	30.885268	-99.858861	48327
TX	Midland County	31.814269	-102.002454	48329
TX	Milam County	30.791242	-96.984395	48331
TX	Mills County	31.494888	-98.594623	48333
TX	Mitchell County	32.304117	-100.924392	48335
TX	Montague County	33.678356	-97.725014	48337
TX	Montgomery County	30.298801	-95.50295	48339
TX	Moore County	35.835676	-101.890502	48341
TX	Morris County	33.116466	-94.731265	48343
TX	Motley County	34.057899	-100.793152	48345
TX	Nacogdoches County	31.62056	-94.62025	48347
TX	Navarro County	32.048448	-96.476909	48349
TX	Newton County	30.786718	-93.73925	48351
TX	Nolan County	32.312338	-100.418108	48353
TX	Nueces County	27.740032	-97.516214	48355
TX	Ochiltree County	36.278744	-100.815864	48357
TX	Oldham County	35.401921	-102.59762	48359
TX	Orange County	30.122323	-93.8941	48361
TX	Palo Pinto County	32.752204	-98.317967	48363
TX	Panola County	32.163978	-94.305156	48365
TX	Parker County	32.777096	-97.805905	48367
TX	Parmer County	34.532163	-102.784853	48369
TX	Pecos County	30.773298	-102.718153	48371
TX	Polk County	30.784553	-94.837338	48373
TX	Potter County	35.398675	-101.893804	48375
TX	Presidio County	30.005891	-104.261619	48377
TX	Rains County	32.870457	-95.795613	48379
TX	Randall County	34.962529	-101.895547	48381
TX	Reagan County	31.375191	-101.514395	48383
TX	Real County	29.830097	-99.812549	48385
TX	Red River County	33.619625	-95.048429	48387
TX	Reeves County	31.308366	-103.712706	48389
TX	Refugio County	28.322116	-97.162472	48391
TX	Roberts County	35.838596	-100.836682	48393
TX	Robertson County	31.025481	-96.514941	48395
TX	Rockwall County	32.899886	-96.41205	48397
TX	Runnels County	31.845119	-99.982715	48399
TX	Rusk County	32.109423	-94.756382	48401
TX	Sabine County	31.3433	-93.851913	48403
TX	San Augustine County	31.382449	-94.16318	48405
TX	San Jacinto County	30.574388	-95.163136	48407
TX	San Patricio County	28.011794	-97.517157	48409
TX	San Saba County	31.155138	-98.819292	48411
TX	Schleicher County	30.896233	-100.527216	48413
TX	Scurry County	32.744353	-100.913346	48415
TX	Shackelford County	32.74382	-99.347005	48417
TX	Shelby County	31.790139	-94.142579	48419
TX	Sherman County	36.278593	-101.899265	48421
TX	Smith County	32.375105	-95.268939	48423
TX	Somervell County	32.218071	-97.769217	48425
TX	Starr County	26.530903	-98.740235	48427
TX	Stephens County	32.738052	-98.839344	48429
TX	Sterling County	31.835773	-101.054911	48431
TX	Stonewall County	33.17958	-100.253807	48433
TX	Sutton County	30.522185	-100.513359	48435
TX	Swisher County	34.526319	-101.743865	48437
TX	Tarrant County	32.772119	-97.291224	48439
TX	Taylor County	32.297126	-99.89043	48441
TX	Terrell County	30.232343	-102.072513	48443
TX	Terry County	33.171229	-102.339284	48445
TX	Throckmorton County	33.170695	-99.205796	48447
TX	Titus County	33.214599	-94.966783	48449
TX	Tom Green County	31.398295	-100.46385	48451
TX	Travis County	30.239513	-97.69127	48453
TX	Trinity County	31.096675	-95.151687	48455
TX	Tyler County	30.769295	-94.375656	48457
TX	Upshur County	32.735349	-94.941184	48459
TX	Upton County	31.353816	-102.041546	48461
TX	Uvalde County	29.350308	-99.768427	48463
TX	Val Verde County	29.875285	-101.143324	48465
TX	Van Zandt County	32.558787	-95.836906	48467
TX	Victoria County	28.79637	-96.971198	48469
TX	Walker County	30.743163	-95.569825	48471
TX	Waller County	30.01359	-95.982149	48473
TX	Ward County	31.513069	-103.105113	48475
TX	Washington County	30.215075	-96.410272	48477
TX	Webb County	27.760799	-99.340752	48479
TX	Wharton County	29.27848	-96.229674	48481
TX	Wheeler County	35.392597	-100.253105	48483
TX	Wichita County	33.988212	-98.70801	48485
TX	Wilbarger County	34.08492	-99.24244	48487
TX	Willacy County	26.481861	-97.594731	48489
TX	Williamson County	30.649082	-97.605065	48491
TX	Wilson County	29.173883	-98.086734	48493
TX	Winkler County	31.832862	-103.054925	48495
TX	Wise County	33.219346	-97.652986	48497
TX	Wood County	32.783588	-95.382166	48499
TX	Yoakum County	33.162339	-102.832241	48501
TX	Young County	33.158778	-98.67839	48503
TX	Zapata County	26.996981	-99.182603	48505
TX	Zavala County	28.864652	-99.75983	48507
UT	Beaver County	38.357535	-113.238948	49001
UT	Box Elder County	41.622623	-113.060252	49003
UT	Cache County	41.734118	-111.745394	49005
UT	Carbon County	39.673284	-110.588484	49007
UT	Daggett County	40.890099	-109.505785	49009
UT	Davis County	41.037559	-112.201943	49011
UT	Duchesne County	40.289393	-110.429584	49013
UT	Emery County	39.009025	-110.7211	49015
UT	Garfield County	37.831663	-111.450907	49017
UT	Grand County	38.974326	-109.57345	49019
UT	Iron County	37.909304	-113.30674	49021
UT	Juab County	39.71412	-112.790471	49023
UT	Kane County	37.275089	-111.815329	49025
UT	Millard County	38.956744	-113.133092	49027
UT	Morgan County	41.091027	-111.577885	49029
UT	Piute County	38.335881	-112.129375	49031
UT	Rich County	41.627598	-111.240227	49033
UT	Salt Lake County	40.667883	-111.92424	49035
UT	San Juan County	37.602633	-109.791574	49037
UT	Sanpete County	39.373426	-111.576933	49039
UT	Sevier County	38.746824	-111.81193	49041
UT	Summit County	40.87206	-110.968486	49043
UT	Tooele County	40.467753	-113.123979	49045
UT	Uintah County	40.125887	-109.517748	49047
UT	Utah County	40.120418	-111.668563	49049
UT	Wasatch County	40.334884	-111.161568	49051
UT	Washington County	37.262531	-113.4878	49053
UT	Wayne County	38.259856	-110.990872	49055
UT	Weber County	41.270325	-111.876883	49057
VT	Addison County	44.031248	-73.141581	50001
VT	Bennington County	43.035328	-73.111496	50003
VT	Caledonia County	44.468791	-72.112168	50005
VT	Chittenden County	44.463329	-73.06941	50007
VT	Essex County	44.724021	-71.732736	50009
VT	Franklin County	44.858964	-72.909402	50011
VT	Grand Isle County	44.801787	-73.300759	50013
VT	Lamoille County	44.611192	-72.632659	50015
VT	Orange County	44.003373	-72.369579	50017
VT	Orleans County	44.828442	-72.25163	50019
VT	Rutland County	43.612399	-73.060304	50021
VT	Washington County	44.274969	-72.609444	50023
VT	Windham County	42.995304	-72.721877	50025
VT	Windsor County	43.572448	-72.598813	50027
VA	Accomack County	37.765944	-75.757807	51001
VA	Albemarle County	38.024184	-78.553506	51003
VA	Alleghany County	37.787905	-80.008669	51005
VA	Amelia County	37.331927	-77.977462	51007
VA	Amherst County	37.629301	-79.154756	51009
VA	Appomattox County	37.370725	-78.81094	51011
VA	Arlington County	38.878337	-77.100703	51013
VA	Augusta County	38.17259	-79.140975	51015
VA	Bath County	38.068368	-79.731203	51017
VA	Bedford County	37.312257	-79.527223	51019
VA	Bland County	37.130612	-81.125853	51021
VA	Botetourt County	37.565482	-79.797546	51023
VA	Brunswick County	36.764204	-77.861483	51025
VA	Buchanan County	37.26812	-82.038151	51027
VA	Buckingham County	37.573928	-78.529169	51029
VA	Campbell County	37.210152	-79.095428	51031
VA	Caroline County	38.028033	-77.353736	51033
VA	Carroll County	36.731963	-80.727831	51035
VA	Charles City County	37.361054	-77.05417	51036
VA	Charlotte County	37.009042	-78.658568	51037
VA	Chesterfield County	37.378434	-77.585847	51041
VA	Clarke County	39.115307	-77.990748	51043
VA	Craig County	37.473603	-80.231051	51045
VA	Culpeper County	38.48593	-77.956476	51047
VA	Cumberland County	37.520189	-78.252836	51049
VA	Dickenson County	37.136701	-82.34922	51051
VA	Dinwiddie County	37.073498	-77.635492	51053
VA	Essex County	37.936389	-76.933747	51057
VA	Fairfax County	38.82952	-77.273252	51059
VA	Fauquier County	38.744096	-77.8215	51061
VA	Floyd County	36.931433	-80.350266	51063
VA	Fluvanna County	37.830584	-78.283494	51065
VA	Franklin County	36.991186	-79.882715	51067
VA	Frederick County	39.20366	-78.263829	51069
VA	Giles County	37.318072	-80.698321	51071
VA	Gloucester County	37.403541	-76.523505	51073
VA	Goochland County	37.718814	-77.917626	51075
VA	Grayson County	36.652229	-81.215324	51077
VA	Greene County	38.297981	-78.470163	51079
VA	Greensville County	36.680336	-77.560277	51081
VA	Halifax County	36.766461	-78.939614	51083
VA	Hanover County	37.760215	-77.491317	51085
VA	Henrico County	37.43752	-77.300333	51087
VA	Henry County	36.620612	-79.980662	51089
VA	Highland County	38.366243	-79.564472	51091
VA	Isle of Wight County	36.901418	-76.707569	51093
VA	James City County	37.324837	-76.777888	51095
VA	King and Queen County	37.717772	-76.905581	51097
VA	King George County	38.27718	-77.162636	51099
VA	King William County	37.70826	-77.091054	51101
VA	Lancaster County	37.704843	-76.412663	51103
VA	Lee County	36.701721	-83.130112	51105
VA	Loudoun County	39.0812	-77.638898	51107
VA	Louisa County	37.972704	-77.959795	51109
VA	Lunenburg County	36.945555	-78.240528	51111
VA	Madison County	38.412059	-78.276961	51113
VA	Mathews County	37.425348	-76.268808	51115
VA	Mecklenburg County	36.687256	-78.368959	51117
VA	Middlesex County	37.606975	-76.528082	51119
VA	Montgomery County	37.175538	-80.387794	51121
VA	Nelson County	37.789079	-78.88344	51125
VA	New Kent County	37.51016	-76.999331	51127
VA	Northampton County	37.302775	-75.924018	51131
VA	Northumberland County	37.856974	-76.379687	51133
VA	Nottoway County	37.141167	-78.053866	51135
VA	Orange County	38.249326	-78.011092	51137
VA	Page County	38.623209	-78.491872	51139
VA	Patrick County	36.667138	-80.286413	51141
VA	Pittsylvania County	36.821721	-79.398502	51143
VA	Powhatan County	37.549404	-77.912855	51145
VA	Prince Edward County	37.224881	-78.432957	51147
VA	Prince George County	37.187325	-77.220993	51149
VA	Prince William County	38.701119	-77.479579	51153
VA	Pulaski County	37.063385	-80.713444	51155
VA	Rappahannock County	38.684522	-78.168824	51157
VA	Richmond County	37.942894	-76.730561	51159
VA	Roanoke County	37.330792	-80.191237	51161
VA	Rockbridge County	37.814517	-79.447754	51163
VA	Rockingham County	38.507612	-78.885329	51165
VA	Russell County	36.93342	-82.095934	51167
VA	Scott County	36.712776	-82.613624	51169
VA	Shenandoah County	38.856204	-78.573987	51171
VA	Smyth County	36.842318	-81.539786	51173
VA	Southampton County	36.720068	-77.103813	51175
VA	Spotsylvania County	38.182431	-77.657226	51177
VA	Stafford County	38.423084	-77.458048	51179
VA	Surry County	37.119761	-76.880172	51181
VA	Sussex County	36.926645	-77.259732	51183
VA	Tazewell County	37.125395	-81.562924	51185
VA	Warren County	38.908221	-78.207594	51187
VA	Washington County	36.747814	-81.950322	51191
VA	Westmoreland County	38.109311	-76.803933	51193
VA	Wise County	36.974561	-82.62156	51195
VA	Wythe County	36.899868	-81.08301	51197
VA	York County	37.220914	-76.395533	51199
VA	Alexandria city	38.819251	-77.08367	51510
VA	Bristol city	36.616954	-82.157564	51520
VA	Buena Vista city	37.729345	-79.358134	51530
VA	Charlottesville city	38.037658	-78.485381	51540
VA	Chesapeake city	36.679376	-76.301788	51550
VA	Colonial Heights city	37.261685	-77.396804	51570
VA	Covington city	37.78106	-79.985434	51580
VA	Danville city	36.583334	-79.408071	51590
VA	Emporia city	36.696182	-77.535975	51595
VA	Fairfax city	38.853183	-77.299025	51600
VA	Falls Church city	38.884722	-77.175603	51610
VA	Franklin city	36.684014	-76.941396	51620
VA	Fredericksburg city	38.299272	-77.486658	51630
VA	Galax city	36.66564	-80.914308	51640
VA	Hampton city	37.047961	-76.297293	51650
VA	Harrisonburg city	38.436255	-78.873303	51660
VA	Hopewell city	37.29101	-77.298944	51670
VA	Lexington city	37.782332	-79.44432	51678
VA	Lynchburg city	37.399016	-79.195458	51680
VA	Manassas city	38.746808	-77.482633	51683
VA	Manassas Park city	38.769398	-77.442323	51685
VA	Martinsville city	36.683527	-79.863647	51690
VA	Newport News city	37.076136	-76.52198	51700
VA	Norfolk city	36.923015	-76.244641	51710
VA	Norton city	36.931549	-82.625996	51720
VA	Petersburg city	37.20473	-77.392368	51730
VA	Poquoson city	37.12836	-76.303534	51735
VA	Portsmouth city	36.859339	-76.356973	51740
VA	Radford city	37.120119	-80.559147	51750
VA	Richmond city	37.531399	-77.476009	51760
VA	Roanoke city	37.278458	-79.958174	51770
VA	Salem city	37.285333	-80.055241	51775
VA	Staunton city	38.157978	-79.061876	51790
VA	Suffolk city	36.697157	-76.634781	51800
VA	Virginia Beach city	36.779525	-76.029142	51810
VA	Waynesboro city	38.067157	-78.90142	51820
VA	Williamsburg city	37.269481	-76.708193	51830
VA	Winchester city	39.173869	-78.176356	51840
WA	Adams County	47.011238	-118.512861	53001
WA	Asotin County	46.181861	-117.227781	53003
WA	Benton County	46.228125	-119.516659	53005
WA	Chelan County	47.860974	-120.619041	53007
WA	Clallam County	48.110903	-123.88986	53009
WA	Clark County	45.77173	-122.485953	53011
WA	Columbia County	46.29285	-117.911634	53013
WA	Cowlitz County	46.196785	-122.67846	53015
WA	Douglas County	47.741763	-119.694622	53017
WA	Ferry County	48.473256	-118.533589	53019
WA	Franklin County	46.537502	-118.903891	53021
WA	Garfield County	46.429318	-117.536705	53023
WA	Grant County	47.213633	-119.467788	53025
WA	Grays Harbor County	47.113732	-123.826735	53027
WA	Island County	48.158554	-122.670649	53029
WA	Jefferson County	47.805708	-123.527057	53031
WA	King County	47.490552	-121.833977	53033
WA	Kitsap County	47.639687	-122.649636	53035
WA	Kittitas County	47.124441	-120.676709	53037
WA	Klickitat County	45.870446	-120.779305	53039
WA	Lewis County	46.580071	-122.377444	53041
WA	Lincoln County	47.582743	-118.417692	53043
WA	Mason County	47.350832	-123.173103	53045
WA	Okanogan County	48.548453	-119.742235	53047
WA	Pacific County	46.556587	-123.782419	53049
WA	Pend Oreille County	48.543825	-117.232191	53051
WA	Pierce County	47.051413	-122.15324	53053
WA	San Juan County	48.50719	-123.103769	53055
WA	Skagit County	48.493292	-121.81577	53057
WA	Skamania County	46.024785	-121.953232	53059
WA	Snohomish County	48.054913	-121.765038	53061
WA	Spokane County	47.620375	-117.403371	53063
WA	Stevens County	48.388728	-117.854455	53065
WA	Thurston County	46.935822	-122.830152	53067
WA	Wahkiakum County	46.294638	-123.424458	53069
WA	Walla Walla County	46.254606	-118.48037	53071
WA	Whatcom County	48.842653	-121.836432	53073
WA	Whitman County	46.905944	-117.53539	53075
WA	Yakima County	46.456558	-120.740145	53077
WV	Barbour County	39.139725	-79.996947	54001
WV	Berkeley County	39.447938	-78.037754	54003
WV	Boone County	38.022814	-81.713538	54005
WV	Braxton County	38.69933	-80.73166	54007
WV	Brooke County	40.272645	-80.578691	54009
WV	Cabell County	38.419578	-82.243397	54011
WV	Calhoun County	38.844159	-81.115478	54013
WV	Clay County	38.459826	-81.081866	54015
WV	Doddridge County	39.264307	-80.711498	54017
WV	Fayette County	38.030966	-81.086089	54019
WV	Gilmer County	38.915867	-80.849413	54021
WV	Grant County	39.105988	-79.195064	54023
